Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2016-03-04,107.06999969482422,108.31999969482422,106.66999816894531,107.72000122070312,100.28321075439453,38180900,0.0,0
2016-03-07,107.20999908447266,108.98999786376953,107.20999908447266,108.88999938964844,101.37242889404297,38739900,0.0,0
2016-03-08,108.29000091552734,108.29000091552734,106.13999938964844,106.26000213623047,98.92401123046875,46193900,0.0,0
2016-03-09,106.62000274658203,107.01000213623047,106.06999969482422,106.80000305175781,99.42671966552734,25627200,0.0,0
2016-03-10,107.0999984741211,107.48999786376953,104.80999755859375,105.93000030517578,98.61678314208984,47051200,0.0,0
2016-03-11,106.79000091552734,108.33000183105469,106.66000366210938,108.19999694824219,100.73007202148438,33625000,0.0,0
2016-03-14,107.87000274658203,108.33999633789062,107.4000015258789,107.91999816894531,100.46940612792969,24422700,0.0,0
2016-03-15,107.20999908447266,107.27999877929688,106.02999877929688,106.23999786376953,98.9053955078125,34258400,0.0,0
2016-03-16,105.7300033569336,107.33000183105469,105.7300033569336,106.98999786376953,99.60359954833984,37952200,0.0,0
2016-03-17,106.98999786376953,109.0999984741211,106.33000183105469,108.62999725341797,101.13038635253906,41724500,0.0,0
2016-03-18,108.7699966430664,109.94999694824219,108.69999694824219,109.61000061035156,102.04271697998047,36512600,0.0,0
2016-03-21,109.44000244140625,109.94000244140625,109.08000183105469,109.3499984741211,101.8006820678711,29903700,0.0,0
2016-03-22,108.77999877929688,109.69000244140625,108.47000122070312,109.22000122070312,101.67965698242188,23602100,0.0,0
2016-03-23,108.54000091552734,108.58999633789062,106.80000305175781,106.87999725341797,99.79999542236328,39243300,0.327,0
2016-03-24,106.23999786376953,107.22000122070312,105.73999786376953,107.19999694824219,100.09879302978516,30924300,0.0,0
2016-03-28,107.43000030517578,107.77999877929688,106.55000305175781,107.33000183105469,100.2201919555664,21096400,0.0,0
2016-03-29,107.04000091552734,110.33999633789062,106.7699966430664,110.30999755859375,103.00276947021484,46761100,0.0,0
2016-03-30,110.88999938964844,111.12000274658203,110.05000305175781,110.31999969482422,103.01212310791016,35683500,0.0,0
2016-03-31,110.4800033569336,111.16999816894531,110.33999633789062,110.62999725341797,103.30158233642578,28555900,0.0,0
2016-04-01,109.61000061035156,111.22000122070312,109.4800033569336,111.12000274658203,103.7591323852539,29981400,0.0,0
2016-04-04,110.91000366210938,111.31999969482422,110.0999984741211,110.19000244140625,102.89076232910156,21529400,0.0,0
2016-04-05,109.37000274658203,109.86000061035156,108.83999633789062,108.94000244140625,101.72354125976562,32515800,0.0,0
2016-04-06,108.93000030517578,110.2699966430664,108.58999633789062,110.16999816894531,102.87206268310547,28157800,0.0,0
2016-04-07,109.37000274658203,109.87999725341797,108.12999725341797,108.68000030517578,101.48074340820312,33298400,0.0,0
2016-04-08,109.61000061035156,110.06999969482422,108.62999725341797,109.11000061035156,101.88228607177734,26151700,0.0,0
2016-04-11,109.73999786376953,110.55000305175781,108.75,108.7699966430664,101.56480407714844,25842100,0.0,0
2016-04-12,108.79000091552734,110.18000030517578,108.43000030517578,109.94000244140625,102.65728759765625,25058700,0.0,0
2016-04-13,110.58000183105469,112.43000030517578,110.51000213623047,112.30999755859375,104.87029266357422,40534700,0.0,0
2016-04-14,112.26000213623047,112.69999694824219,111.87999725341797,112.16999816894531,104.73956298828125,25538600,0.0,0
2016-04-15,111.9000015258789,112.62999725341797,111.86000061035156,112.44999694824219,105.00102233886719,21176100,0.0,0
2016-04-18,111.9800033569336,113.38999938964844,111.87000274658203,113.30000305175781,105.79473876953125,19428300,0.0,0
2016-04-19,113.51000213623047,114.12999725341797,112.88999938964844,113.38999938964844,105.87875366210938,23228100,0.0,0
2016-04-20,113.38999938964844,114.20999908447266,112.97000122070312,113.55999755859375,106.03748321533203,21422500,0.0,0
2016-04-21,113.47000122070312,113.91999816894531,112.66000366210938,112.98999786376953,105.5052719116211,20535700,0.0,0
2016-04-22,112.9800033569336,114.19000244140625,112.9800033569336,114.11000061035156,106.55106353759766,29094500,0.0,0
2016-04-25,113.80000305175781,113.91000366210938,112.80999755859375,113.30000305175781,105.79473876953125,16369600,0.0,0
2016-04-26,113.66999816894531,114.52999877929688,113.16999816894531,114.41000366210938,106.8311996459961,30564100,0.0,0
2016-04-27,114.4800033569336,115.05000305175781,113.9000015258789,114.80999755859375,107.20468139648438,24360300,0.0,0
2016-04-28,114.2699966430664,115.0,113.19000244140625,113.5,105.98149108886719,26126500,0.0,0
2016-04-29,113.01000213623047,113.45999908447266,111.72000122070312,112.4800033569336,105.02903747558594,33284500,0.0,0
2016-05-02,112.83000183105469,113.51000213623047,112.18000030517578,113.4800033569336,105.96279907226562,21881000,0.0,0
2016-05-03,112.55000305175781,112.55999755859375,110.93000030517578,111.62000274658203,104.22599029541016,37929600,0.0,0
2016-05-04,110.98999786376953,111.98999786376953,110.37000274658203,110.69999694824219,103.366943359375,30767200,0.0,0
2016-05-05,111.1500015258789,111.33000183105469,110.0999984741211,110.26000213623047,102.95609283447266,26249200,0.0,0
2016-05-06,109.80000305175781,110.93000030517578,109.54000091552734,110.91000366210938,103.56304168701172,25497400,0.0,0
2016-05-09,110.91999816894531,111.88999938964844,110.62999725341797,111.2300033569336,103.86184692382812,23427000,0.0,0
2016-05-10,111.66000366210938,112.4000015258789,111.06999969482422,112.3499984741211,104.90764617919922,18635300,0.0,0
2016-05-11,112.0999984741211,112.2699966430664,110.87000274658203,110.95999908447266,103.60971069335938,23604600,0.0,0
2016-05-12,111.19000244140625,111.48999786376953,109.5,110.37000274658203,103.0588150024414,34803000,0.0,0
2016-05-13,110.05999755859375,110.94000244140625,109.36000061035156,109.63999938964844,102.3771743774414,24510300,0.0,0
2016-05-16,109.91999816894531,111.5199966430664,109.87000274658203,111.02999877929688,103.67509460449219,27337000,0.0,0
2016-05-17,110.87999725341797,111.41999816894531,108.7699966430664,109.2699966430664,102.03166961669922,46676300,0.0,0
2016-05-18,108.80999755859375,110.66000366210938,108.79000091552734,109.83999633789062,102.56391906738281,35734400,0.0,0
2016-05-19,109.04000091552734,109.7699966430664,107.98999786376953,108.95999908447266,101.74220275878906,36995600,0.0,0
2016-05-20,109.29000091552734,110.79000091552734,109.2300033569336,110.79000091552734,103.45099639892578,37404500,0.0,0
2016-05-23,110.7699966430664,111.38999938964844,110.5,110.66000366210938,103.32959747314453,23721700,0.0,0
2016-05-24,111.30999755859375,113.22000122070312,111.2699966430664,112.94000244140625,105.45854187011719,41124300,0.0,0
2016-05-25,113.30000305175781,113.9000015258789,113.08000183105469,113.5999984741211,106.07483673095703,26202900,0.0,0
2016-05-26,113.7699966430664,114.0199966430664,113.25,113.47000122070312,105.95344543457031,15157200,0.0,0
2016-05-27,113.55999755859375,114.5999984741211,113.51000213623047,114.5999984741211,107.00861358642578,21265100,0.0,0
2016-05-31,114.81999969482422,115.54000091552734,114.5,115.0,107.38211059570312,32764400,0.0,0
2016-06-01,114.61000061035156,115.94999694824219,114.41999816894531,115.77999877929688,108.11043548583984,26806100,0.0,0
2016-06-02,115.48999786376953,116.66999816894531,115.37000274658203,116.66999816894531,108.94147491455078,23303300,0.0,0
2016-06-03,116.47000122070312,116.47000122070312,115.0,115.97000122070312,108.287841796875,28733200,0.0,0
2016-06-06,116.08000183105469,117.58000183105469,116.01000213623047,117.22000122070312,109.45504760742188,26946000,0.0,0
2016-06-07,117.29000091552734,117.9800033569336,116.95999908447266,117.55999755859375,109.77252960205078,21038500,0.0,0
2016-06-08,117.66000366210938,118.63999938964844,117.6500015258789,118.43000030517578,110.58489990234375,27999900,0.0,0
2016-06-09,117.94000244140625,117.94000244140625,117.29000091552734,117.66999816894531,109.87522888183594,23440700,0.0,0
2016-06-10,116.58000183105469,116.87999725341797,115.69000244140625,116.06999969482422,108.3812255859375,32686800,0.0,0
2016-06-13,115.6500015258789,116.18000030517578,114.58999633789062,114.80999755859375,107.20468139648438,36169500,0.0,0
2016-06-14,114.38999938964844,115.11000061035156,113.66999816894531,114.4800033569336,106.89655303955078,34267600,0.0,0
2016-06-15,114.88999938964844,115.55999755859375,114.45999908447266,114.55999755859375,106.97124481201172,24197700,0.0,0
2016-06-16,113.72000122070312,114.58999633789062,112.88999938964844,114.55000305175781,106.96192169189453,36306600,0.0,0
2016-06-17,114.41000366210938,114.91999816894531,113.68000030517578,114.05999755859375,106.50436401367188,30096400,0.0,0
2016-06-20,115.80000305175781,116.44999694824219,115.30000305175781,115.30000305175781,107.6622543334961,28219800,0.0,0
2016-06-21,115.33999633789062,115.41000366210938,114.33000183105469,115.08000183105469,107.4568099975586,34706800,0.0,0
2016-06-22,115.30000305175781,115.87999725341797,114.48999786376953,114.62999725341797,107.03660583496094,27226100,0.0,0
2016-06-23,115.81999969482422,116.91000366210938,115.7300033569336,116.81999969482422,109.08153533935547,30240300,0.0,0
2016-06-24,111.94000244140625,114.04000091552734,111.5,112.37999725341797,104.93566131591797,74945400,0.0,0
2016-06-27,111.06999969482422,111.06999969482422,108.19000244140625,108.69000244140625,101.49009704589844,58358800,0.0,0
2016-06-28,109.6500015258789,110.87999725341797,109.56999969482422,110.37000274658203,103.0588150024414,42040600,0.0,0
2016-06-29,111.69999694824219,113.05000305175781,111.52999877929688,112.87999725341797,105.40252685546875,34031600,0.0,0
2016-06-30,113.12000274658203,115.0199966430664,112.56999969482422,114.9800033569336,107.36343383789062,42973800,0.0,0
2016-07-01,115.05000305175781,115.94999694824219,114.80000305175781,115.38999938964844,107.74626159667969,24401900,0.0,0
2016-07-05,115.0199966430664,115.26000213623047,113.06999969482422,113.69000244140625,106.15888214111328,29347200,0.0,0
2016-07-06,112.54000091552734,114.01000213623047,112.30999755859375,113.88999938964844,106.92970275878906,24678300,0.621,0
2016-07-07,114.22000122070312,114.98999786376953,113.41000366210938,114.12999725341797,107.15504455566406,20780600,0.0,0
2016-07-08,115.25,117.08999633789062,115.1500015258789,116.79000091552734,109.65248107910156,37964800,0.0,0
2016-07-11,117.55999755859375,118.43000030517578,117.47000122070312,118.13999938964844,110.91998291015625,26987300,0.0,0
2016-07-12,119.0,120.41999816894531,118.83000183105469,119.72000122070312,112.40341186523438,44153000,0.0,0
2016-07-13,120.33000183105469,120.38999938964844,118.94999694824219,119.25,111.9621353149414,28050200,0.0,0
2016-07-14,120.30000305175781,120.36000061035156,119.30000305175781,119.37000274658203,112.0748062133789,19345400,0.0,0
2016-07-15,119.88999938964844,120.04000091552734,119.27999877929688,119.69999694824219,112.38462829589844,23857300,0.0,0
2016-07-18,119.52999877929688,120.3499984741211,119.33000183105469,119.9000015258789,112.57241821289062,17422400,0.0,0
2016-07-19,119.76000213623047,119.97000122070312,118.93000030517578,119.30000305175781,112.00908660888672,19734100,0.0,0
2016-07-20,119.55000305175781,120.44000244140625,118.94000244140625,120.08000183105469,112.74141693115234,22390500,0.0,0
2016-07-21,120.01000213623047,120.5999984741211,119.25,119.51000213623047,112.20626831054688,19018700,0.0,0
2016-07-22,119.58000183105469,120.6500015258789,119.3499984741211,120.4000015258789,113.0418472290039,17796100,0.0,0
2016-07-25,120.1500015258789,120.45999908447266,119.76000213623047,120.22000122070312,112.87287902832031,13694600,0.0,0
2016-07-26,120.19999694824219,120.97000122070312,119.91999816894531,120.80000305175781,113.41741180419922,19551100,0.0,0
2016-07-27,121.0,121.47000122070312,120.3499984741211,121.13999938964844,113.73662567138672,21064700,0.0,0
2016-07-28,120.87999725341797,121.23999786376953,120.52999877929688,120.83000183105469,113.44559478759766,16540100,0.0,0
2016-07-29,120.70999908447266,121.76000213623047,120.05000305175781,121.06999969482422,113.6709213256836,30267900,0.0,0
2016-08-01,121.19999694824219,121.69999694824219,120.44000244140625,121.16999816894531,113.7647933959961,34771700,0.0,0
2016-08-02,121.16000366210938,121.20999908447266,119.0999984741211,119.4800033569336,112.1780776977539,28691000,0.0,0
2016-08-03,119.37000274658203,120.5,119.0999984741211,120.44999694824219,113.08879089355469,17830300,0.0,0
2016-08-04,120.44999694824219,121.19000244140625,120.26000213623047,120.55999755859375,113.19208526611328,17526700,0.0,0
2016-08-05,121.33999633789062,122.58000183105469,120.97000122070312,122.30000305175781,114.82573699951172,28643400,0.0,0
2016-08-08,122.3499984741211,122.8499984741211,122.02999877929688,122.23999786376953,114.76941680908203,14625700,0.0,0
2016-08-09,122.2699966430664,122.62999725341797,122.13999938964844,122.37000274658203,114.8914566040039,12487700,0.0,0
2016-08-10,122.37999725341797,122.5999984741211,121.1500015258789,121.48999786376953,114.06525421142578,19138100,0.0,0
2016-08-11,122.02999877929688,122.4000015258789,121.56999969482422,122.06999969482422,114.60980987548828,21144600,0.0,0
2016-08-12,121.83000183105469,122.45999908447266,121.62999725341797,122.19000244140625,114.72245788574219,12251200,0.0,0
2016-08-15,122.45999908447266,123.69000244140625,122.43000030517578,123.4000015258789,115.8585205078125,22048000,0.0,0
2016-08-16,123.08000183105469,123.12000274658203,122.26000213623047,122.4000015258789,114.91964721679688,20244300,0.0,0
2016-08-17,122.44000244140625,122.5,121.33000183105469,122.04000091552734,114.58162689208984,20632600,0.0,0
2016-08-18,122.08000183105469,122.97000122070312,122.04000091552734,122.94000244140625,115.4266357421875,16244600,0.0,0
2016-08-19,122.7699966430664,123.06999969482422,122.27999877929688,122.94000244140625,115.4266357421875,17379500,0.0,0
2016-08-22,122.68000030517578,123.33999633789062,122.33000183105469,123.22000122070312,115.68952178955078,16929700,0.0,0
2016-08-23,123.61000061035156,124.45999908447266,123.61000061035156,124.08000183105469,116.49694061279297,21539400,0.0,0
2016-08-24,123.94000244140625,124.25,122.7699966430664,123.06999969482422,115.5486831665039,21533400,0.0,0
2016-08-25,122.62000274658203,123.69000244140625,122.61000061035156,123.30999755859375,115.77400970458984,17023200,0.0,0
2016-08-26,123.44999694824219,124.41000366210938,122.30000305175781,123.05999755859375,115.5392837524414,26734400,0.0,0
2016-08-29,123.2699966430664,124.16999816894531,123.23999786376953,123.69999694824219,116.14016723632812,14013900,0.0,0
2016-08-30,123.83000183105469,124.16999816894531,123.37999725341797,123.93000030517578,116.35611724853516,14031300,0.0,0
2016-08-31,123.77999877929688,123.88999938964844,122.55000305175781,123.2300033569336,115.69891357421875,29236300,0.0,0
2016-09-01,123.33999633789062,123.62999725341797,122.0199966430664,123.31999969482422,115.78340911865234,22964700,0.0,0
2016-09-02,124.01000213623047,124.52999877929688,123.62999725341797,124.51000213623047,116.90067291259766,23083300,0.0,0
2016-09-06,124.91999816894531,124.97000122070312,123.97000122070312,124.62999725341797,117.01332092285156,13711000,0.0,0
2016-09-07,124.55000305175781,125.44000244140625,124.4800033569336,125.41000366210938,117.74568939208984,17830500,0.0,0
2016-09-08,125.30999755859375,125.41000366210938,124.7699966430664,125.16000366210938,117.51094055175781,16265500,0.0,0
2016-09-09,124.18000030517578,124.20999908447266,121.20999908447266,121.25,113.83990478515625,54239000,0.0,0
2016-09-12,120.69000244140625,122.97000122070312,120.58000183105469,122.94000244140625,115.4266357421875,33408100,0.0,0
2016-09-13,122.05999755859375,122.16000366210938,119.87999725341797,120.58000183105469,113.21086883544922,47536200,0.0,0
2016-09-14,120.7699966430664,121.47000122070312,120.29000091552734,120.5999984741211,113.2296142578125,30545500,0.0,0
2016-09-15,120.68000030517578,122.19000244140625,120.51000213623047,122.04000091552734,114.58162689208984,29499800,0.0,0
2016-09-16,122.04000091552734,122.04000091552734,121.0999984741211,121.86000061035156,114.4126205444336,31940500,0.0,0
2016-09-19,122.31999969482422,123.55000305175781,121.98999786376953,122.66999816894531,115.17312622070312,22807000,0.0,0
2016-09-20,123.19999694824219,123.2300033569336,122.1500015258789,122.1500015258789,114.68492126464844,16877900,0.0,0
2016-09-21,122.58000183105469,123.97000122070312,122.0999984741211,123.91999816894531,116.34673309326172,30784700,0.0,0
2016-09-22,124.7300033569336,125.80000305175781,124.66000366210938,125.69999694824219,118.01792907714844,36287700,0.0,0
2016-09-23,125.55999755859375,125.87999725341797,124.80999755859375,124.80999755859375,117.1823501586914,26118000,0.0,0
2016-09-26,123.80000305175781,124.16999816894531,123.0999984741211,123.2300033569336,116.01866912841797,20028000,0.344,0
2016-09-27,123.16999816894531,123.87999725341797,122.80999755859375,123.7300033569336,116.48941040039062,16939500,0.0,0
2016-09-28,123.94999694824219,124.76000213623047,123.06999969482422,124.68000030517578,117.38383483886719,19426400,0.0,0
2016-09-29,124.62000274658203,124.63999938964844,122.69999694824219,122.86000061035156,115.67031860351562,26657700,0.0,0
2016-09-30,123.41999816894531,124.77999877929688,122.86000061035156,124.20999908447266,116.94133758544922,31764500,0.0,0
2016-10-03,123.83000183105469,124.0999984741211,123.12999725341797,123.81999969482422,116.57414245605469,18674300,0.0,0
2016-10-04,124.0199966430664,124.30999755859375,122.6500015258789,123.20999908447266,115.99984741210938,26057300,0.0,0
2016-10-05,123.69000244140625,124.68000030517578,123.6500015258789,123.94999694824219,116.69654083251953,24317300,0.0,0
2016-10-06,123.75,124.0199966430664,122.81999969482422,123.81999969482422,116.57414245605469,18937100,0.0,0
2016-10-07,124.04000091552734,124.31999969482422,122.2300033569336,122.83000183105469,115.64208221435547,28732700,0.0,0
2016-10-10,122.83000183105469,124.73999786376953,122.83000183105469,124.30000305175781,117.02606201171875,21481700,0.0,0
2016-10-11,124.05000305175781,124.11000061035156,121.33999633789062,122.02999877929688,114.88890075683594,31931300,0.0,0
2016-10-12,122.08999633789062,122.61000061035156,121.52999877929688,121.93000030517578,114.79472351074219,20210400,0.0,0
2016-10-13,120.98999786376953,121.41000366210938,120.11000061035156,120.91999816894531,113.84383392333984,26302500,0.0,0
2016-10-14,121.36000061035156,121.83999633789062,120.4000015258789,120.43000030517578,113.38252258300781,24554600,0.0,0
2016-10-17,120.58000183105469,120.8499984741211,120.16000366210938,120.29000091552734,113.25071716308594,17119500,0.0,0
2016-10-18,121.5199966430664,121.58000183105469,120.66000366210938,120.9800033569336,113.90036010742188,19158900,0.0,0
2016-10-19,121.16999816894531,121.94999694824219,120.5,121.48999786376953,114.38048553466797,18477400,0.0,0
2016-10-20,121.13999938964844,122.0,120.41000366210938,121.12999725341797,114.04155731201172,20485600,0.0,0
2016-10-21,120.26000213623047,121.37000274658203,120.0999984741211,121.06999969482422,113.98507690429688,21093700,0.0,0
2016-10-24,122.04000091552734,122.61000061035156,121.44999694824219,121.83999633789062,114.71000671386719,15421600,0.0,0
2016-10-25,121.80999755859375,121.98999786376953,120.5999984741211,120.93000030517578,113.85326385498047,16459800,0.0,0
2016-10-26,120.11000061035156,121.0,119.45999908447266,119.7300033569336,112.7234878540039,24975300,0.0,0
2016-10-27,120.12000274658203,120.13999938964844,118.08999633789062,118.36000061035156,111.43366241455078,29525700,0.0,0
2016-10-28,118.30999755859375,119.02999877929688,117.75,118.02999877929688,111.12297058105469,35473700,0.0,0
2016-10-31,118.18000030517578,118.63999938964844,117.80000305175781,118.5,111.56546020507812,20311800,0.0,0
2016-11-01,118.66000366210938,118.69999694824219,116.27999877929688,117.05000305175781,110.20033264160156,34147200,0.0,0
2016-11-02,116.87000274658203,117.0,115.38999938964844,115.55999755859375,108.79751586914062,29859900,0.0,0
2016-11-03,115.91000366210938,116.23999786376953,114.87999725341797,115.0,108.27027130126953,22717500,0.0,0
2016-11-04,115.30000305175781,116.9000015258789,115.05000305175781,115.73999786376953,108.96697998046875,35237200,0.0,0
2016-11-07,118.0,118.81999969482422,117.70999908447266,118.56999969482422,111.63138580322266,32370900,0.0,0
2016-11-08,118.30000305175781,119.45999908447266,117.70999908447266,118.87999725341797,111.9232177734375,26196800,0.0,0
2016-11-09,118.08000183105469,122.83000183105469,118.05000305175781,122.54000091552734,115.36907196044922,77416800,0.0,0
2016-11-10,124.26000213623047,125.4000015258789,122.62000274658203,124.5,117.21435546875,83440700,0.0,0
